mean(bx),max(bx),std(bx),min(bx),cv(bx),minmax(bx),mean(by),max(by),std(by),min(by),cv(by),minmax(by),mean(bz),max(bz),std(bz),min(bz),cv(bz),minmax(bz),mean(bt),max(bt),std(bt),min(bt),cv(bt),minmax(bt),mean(vt),max(vt),std(vt),min(vt),cv(vt),minmax(vt),mean(np),max(np),std(np),min(np),cv(np),minmax(np),mean(tp),max(tp),std(tp),min(tp),cv(tp),minmax(tp),Target
1.263006655,3.658115149,1.936423304,-2.725275159,1.533185353,-0.744994361,-2.172276393,3.365700971,2.00248115,-5.018918235,0.921835342,-1.491195527,0.011288609,3.190207925,2.18893713,-6.935464838,193.9067241,-2.173985208,4.151102296,7.884786681,1.278107752,1.307593521,0.30789599,0.165837527,338.2316224,353.0713918,4.15653677,322.822162,0.012289025,0.914325458,16.69301137,21.52391642,2.663701521,8.677641478,0.159569862,0.403162757,28781.25645,56810.50244,8795.09648,12410.38234,0.305584174,0.218452255,-6.631581071
0.27066742,6.203355849,2.049461861,-3.366153538,7.571882343,-0.542634281,-4.407350041,-0.056752228,1.300596812,-6.833593155,0.295097235,120.4110111,0.980650806,5.479253079,1.791083521,-3.051691436,1.82642334,-0.556953912,5.348139469,8.46314557,0.978213489,2.306157242,0.182907251,0.272494101,352.1124676,377.4099685,14.83843172,315.8836978,0.042141171,0.836977622,13.02761066,22.22134669,3.864765046,6.729654137,0.296659545,0.302846368,49398.70408,75223.91073,8946.879201,22207.00117,0.181115666,0.295212001,-9.248849401
1.607750494,2.711988598,1.398664958,-3.04596886,0.869951503,-1.123149582,2.634840348,3.431074048,1.045237308,-0.877260241,0.396698536,-0.255680941,-1.022014478,-0.072706847,0.469518423,-2.369982369,0.459404865,32.5964122,3.691499023,4.158405018,0.46241335,1.614490892,0.125264384,0.38824763,385.7388922,405.4877988,11.20603969,348.93594,0.029050842,0.86053376,2.870462498,4.778580634,0.471927908,2.051553293,0.164408317,0.429322732,19281.34118,37401.95732,4836.354384,9365.037709,0.250830808,0.250388974,-0.913976067
-1.46100829,19.00633213,7.389865759,-19.1740056,5.058058747,-1.008821979,4.30730241,26.63106798,7.324740402,-15.91360171,1.700540084,-0.597557774,3.113625412,21.91994561,6.697844456,-15.74602137,2.151140092,-0.718342173,12.66794697,29.18337733,4.798774887,2.537041727,0.37881236,0.08693448,492.3718275,629.4493122,60.24773558,399.7446758,0.122362272,0.635070478,15.61213288,83.06091719,10.19737173,2.487359991,0.653169673,0.029946214,140118.3535,376681.5158,64571.06737,28266.23735,0.46083233,0.07504015,-5.589957259
-1.384097437,9.973421812,4.087590447,-8.572746247,2.953253389,-0.859559177,-2.776342494,17.5635912,5.126088209,-12.62267306,1.846345767,-0.718684062,0.816887808,20.82815721,5.505285212,-10.17626646,6.739340651,-0.48858218,8.555984446,21.06664373,3.22173563,0.376145756,0.376547626,0.017855039,641.6250938,807.2546951,29.76675095,570.1225456,0.046392747,0.706248659,7.023925779,19.43950438,2.285576916,2.65819761,0.325398785,0.136742046,331134.1142,1310175.343,229099.0058,12888.47419,0.691861684,0.009837213,-5.132734358
-3.584803516,4.756361634,2.825104676,-9.19230184,0.78807797,-1.932633081,-5.315472419,4.678217347,2.118756896,-10.19541825,0.398601804,-2.179338303,-2.752358147,10.74537328,2.939229956,-10.02906288,1.067895165,-0.933337783,8.161060929,14.39620993,1.785229148,3.654154204,0.218749641,0.253827516,471.0957174,516.9096654,24.47307399,426.0183137,0.05194926,0.824163954,20.15546707,51.67677758,10.28891142,5.009822575,0.510477449,0.096945336,78487.49566,161341.9557,25907.68549,33952.27009,0.33008679,0.210436709,-9.243120253
-1.222373894,2.331680924,1.032234817,-4.415502578,0.844450967,-1.893699319,1.225349949,7.134243472,3.627826268,-5.560387671,2.960645056,-0.779394156,1.563949765,5.815145835,2.721616994,-5.060107317,1.740220214,-0.870160003,5.107837482,7.169348823,0.992696719,1.407226248,0.194347749,0.196283691,404.9953836,440.366548,10.81509994,343.668706,0.026704255,0.780415105,6.773621007,12.56364242,2.962732268,1.970833899,0.437392683,0.156868035,69834.03861,227394.1047,30488.75506,20166.06821,0.436588742,0.088683338,-14.31139207
1.727098068,9.47477892,4.391355612,-9.357322812,2.542620881,-0.987603288,-5.151231179,12.15140143,6.614287205,-15.98015433,1.284020649,-1.315087352,1.452379007,16.65883262,5.773371205,-11.63701222,3.975113368,-0.698549081,10.85647503,17.58112174,3.182612052,1.253094866,0.293153352,0.071275024,430.7618908,464.4641716,11.66915035,407.3085498,0.027089561,0.876942883,33.2631676,63.71013164,12.07327354,8.072117358,0.362962231,0.126700686,81811.2818,289759.7616,34170.67607,36895.10968,0.417676821,0.127329997,-11.45865877
2.650994702,7.219153911,1.966649293,-4.95010525,0.741853347,-0.685690499,-4.802313702,6.551879868,3.348917698,-9.536475545,0.697355047,-1.455532723,1.718939934,10.8706394,5.24065641,-6.750499643,3.048772273,-0.620984598,8.613266871,11.32053693,1.184827797,4.139499566,0.137558468,0.36566283,387.4116498,461.0423965,19.51546603,332.757013,0.050373978,0.72174927,3.690332303,5.769189022,0.516803245,2.422602585,0.140042468,0.41992082,77387.50997,217794.3978,23432.52946,26813.53481,0.302794721,0.123113978,-7.179889504
0.843450979,5.937905669,1.415034008,-2.507312983,1.6776719,-0.422255442,-3.574406027,8.179144899,3.482700539,-7.426500406,0.974343853,-0.907980051,0.295113364,6.734834853,3.056417918,-4.979636264,10.35675876,-0.739385059,5.937510985,8.770766677,1.339424496,2.172814874,0.225586866,0.247733745,313.4872548,328.9130641,8.694393956,286.0404769,0.027734442,0.869653742,12.99062334,28.14138402,3.778864291,6.381959033,0.290891683,0.226781989,38197.28998,68605.85108,7457.415115,18192.05257,0.195234141,0.265167654,-8.347912211
0.551312924,8.693921179,3.212009657,-7.137241095,5.826109852,-0.820946147,4.012390559,11.35265045,3.639734586,-7.279130746,0.907123704,-0.641183376,2.263671555,10.02187734,3.073606187,-7.964542083,1.357796885,-0.794715582,7.132463489,11.95988829,1.914974234,2.684604146,0.268487071,0.224467326,525.7600962,624.4734236,45.85374089,462.0888475,0.08721419,0.739965594,6.488289213,10.00934513,0.90824759,4.257687682,0.139982599,0.425371253,177721.3136,650381.0509,109722.8595,38134.34935,0.617387173,0.058633857,-4.686558593
2.601293716,6.020163566,2.261358317,-3.418333381,0.869320639,-0.567814038,-0.5513654,4.180580445,2.129794084,-5.016786904,3.862763394,-1.200021617,-0.807359185,4.29455493,2.547801749,-5.461778145,3.155722751,-1.271791427,4.829981066,6.043271646,0.731370352,1.717625375,0.151423027,0.28422111,623.3822372,655.9543367,19.9411361,562.837379,0.031988618,0.858043537,3.184529539,23.09872483,1.039243205,1.985364275,0.326341204,0.08595125,209525.5358,370076.827,60332.98963,71119.06714,0.287950533,0.192173792,-5.508857098
2.902079491,7.585967869,2.361809096,-6.429855734,0.813833357,-0.847598599,-8.814986957,3.602104532,2.731369877,-13.03489428,0.309855237,-3.618688511,1.433291235,10.78971196,4.577346311,-11.79600423,3.193591226,-1.093264053,10.97461457,13.51948478,1.314854427,4.723518662,0.119808711,0.349385996,515.9369336,592.0695326,20.8899802,466.1589798,0.040489406,0.787338233,5.73643318,12.40741317,1.726946581,2.592519246,0.301048845,0.208949215,314301.6173,617962.5751,99625.89612,70603.959,0.316975449,0.114252807,-3.882529357
-4.204944697,3.50033161,2.684076561,-8.479018033,0.638314355,-2.422347073,3.011438998,8.482517612,3.888103701,-3.316758532,1.291111559,-0.391011099,-3.014335329,2.137457165,2.315686106,-7.185046228,0.768224452,-3.361492499,7.948342687,9.092891607,0.586864775,6.856602828,0.073834861,0.754061868,320.0365907,362.9038685,16.69091684,295.8915721,0.052153152,0.815344221,8.939345267,11.80737478,1.534842292,4.813304641,0.171695157,0.407652398,41790.17365,72761.63163,9707.238635,19920.95039,0.232285195,0.273783723,-9.418900563
-2.345812216,2.661248267,2.373293117,-6.794036537,1.011714877,-2.552951043,4.285967475,7.453871256,2.71288304,-4.327410757,0.632968648,-0.580558828,1.155664527,6.868946519,3.277102454,-4.716980042,2.835686635,-0.686710841,6.93061784,8.947925949,0.951895009,2.404469235,0.137346342,0.268718053,409.76531,419.9916472,4.894879637,395.4567938,0.011945569,0.941582521,11.94948141,16.63226167,1.606996946,8.216510696,0.134482568,0.494010428,95883.50624,123831.2936,9948.658391,72430.11665,0.103757766,0.584909634,-12.60806091
1.388940802,13.33230355,3.794471946,-9.61185506,2.73191769,-0.720944811,7.660776828,22.04055186,6.021265388,-11.62365203,0.785986268,-0.527375725,-3.004476572,17.21404947,8.939106577,-32.74521496,2.975262534,-1.902237763,12.43444154,33.13895124,6.75199835,2.118160276,0.543007768,0.063917541,596.0592334,643.6585516,24.66245032,542.8398866,0.041375838,0.843366231,16.01857606,70.57996438,11.86728939,3.282424752,0.740845462,0.046506467,350681.1657,1451039.591,242312.6522,18666.55102,0.690977092,0.01286426,-4.798325893
2.191719435,4.92009297,2.112897344,-4.190678507,0.964036413,-0.851747829,-2.054369237,3.983056826,1.804933042,-4.591230734,0.878582588,-1.152690241,0.57658346,5.027756415,1.808386605,-4.434841998,3.136383073,-0.88207177,4.479793413,5.538284744,0.529478127,1.826874259,0.118192532,0.329862826,537.1881159,603.5461833,17.66135095,495.7366529,0.032877404,0.821373188,2.566102308,4.320296987,0.572461538,1.58654201,0.223086015,0.367229849,232631.5363,694176.3171,86692.22883,91950.48671,0.372658971,0.132459844,-4.302563015
2.716410904,9.202177107,2.410702308,-1.818483114,0.887458633,-0.197614444,-0.425909901,9.713036236,5.195887761,-9.974560131,12.19949981,-1.026925041,0.241734405,7.829492986,3.335310999,-4.931674846,13.79741951,-0.629884317,6.867204102,10.3874947,2.096011807,2.296968282,0.305220549,0.221128227,464.0577704,533.9461003,33.33279563,404.345084,0.071828979,0.757276968,5.027139011,8.124778603,1.566711877,2.137463322,0.311650796,0.263079577,297710.6827,593948.8523,119385.9233,51701.14788,0.401013233,0.087046465,-11.05901621
-0.255221028,4.742731631,1.879252077,-3.370442748,7.363233718,-0.710654325,-2.062781627,2.542648389,1.734006332,-5.159220469,0.84061556,-2.029073501,-0.396248666,3.5583905,2.549605975,-5.793714294,6.434358515,-1.628183948,4.115391941,6.314608808,0.761331037,2.047629886,0.184995997,0.324268684,370.3158507,389.9609534,13.92504383,333.4899686,0.037603154,0.855188105,10.11554749,16.19659539,1.498181575,5.713514092,0.14810682,0.352760192,24405.32573,66832.23042,7922.823664,9898.937858,0.324635031,0.148116228,-12.79159787
-0.410581511,4.870948792,2.073672645,-5.974147826,5.050574832,-1.226485451,4.423806736,8.451580017,4.26259819,-8.604320412,0.963558863,-1.018072407,-0.4109137,12.04651186,3.885783841,-7.925674157,9.456447533,-0.657922746,7.422845399,12.28549533,1.542088549,1.80620648,0.207748979,0.147019427,436.0033185,468.2350618,13.64518047,408.448022,0.031296047,0.872314048,12.9250446,34.93607975,6.612017049,5.07477978,0.511566285,0.145258993,98706.08039,287319.3142,55028.83594,31167.22376,0.557501987,0.108475909,-12.44733786
0.094645827,5.297608912,2.136189564,-5.91871804,22.57035138,-1.117243296,-3.941703539,4.283380189,2.475589986,-8.602686809,0.628050781,-2.008387402,-2.566908198,5.423682991,2.911102806,-7.684015914,1.134089177,-1.416752404,6.290965743,8.927325258,1.313439577,2.668108346,0.208781868,0.298869848,487.6335166,527.8002821,18.46915926,448.0760876,0.037875082,0.848950072,5.356978136,12.53344226,1.280340086,2.668525861,0.239004165,0.212912447,68241.41983,180993.7474,26275.41094,20531.79685,0.385036112,0.11343926,-12.91980928
-2.404439003,0.161227763,0.92125105,-4.536616385,0.383145943,-28.13793548,-1.947760142,4.578024952,2.096043912,-5.225456265,1.076130406,-1.141421534,2.930656015,4.404147296,1.029713787,-1.566772442,0.351359485,-0.355749328,4.923822656,5.680098999,0.471408189,3.669753378,0.095740286,0.646072081,371.9122401,383.2137896,5.672552924,351.7297053,0.015252396,0.917841985,8.29549041,11.60147705,1.67104183,5.349224388,0.201439788,0.461081323,36340.261,62164.31869,8433.988077,20933.77524,0.232083861,0.33674905,-6.611272831
-3.690478809,-0.076822817,1.133129782,-6.013766885,0.3070414,78.28099898,5.110973699,8.816825903,2.571012391,-1.466373384,0.503037688,-0.166315338,5.428815791,9.566261327,2.648109052,-1.686835157,0.487787605,-0.176331704,9.148784844,10.13103112,0.648098862,6.279048867,0.070839884,0.61978379,400.5178656,419.5711047,7.185477382,378.3576874,0.017940467,0.901772508,7.784414542,10.16287065,1.125156073,4.666706653,0.144539588,0.459191779,42103.89541,66227.41385,8914.264158,23556.042,0.211720651,0.355684159,-10.62687808
-1.001135619,6.446418226,2.575740409,-6.561905116,2.572818667,-1.017914893,-8.569842989,11.2691834,3.138053429,-13.18629582,0.36617397,-1.170119906,0.31646711,10.42171548,4.164685136,-9.462608194,13.15993038,-0.907970306,10.21000666,14.19854904,2.031456892,2.049525293,0.198967245,0.144347517,494.533121,540.2460511,21.00517034,414.8418138,0.042474749,0.767875698,13.5093669,23.96673347,3.345636635,5.988234113,0.247653103,0.249856082,128180.5773,328842.0048,69837.28029,18401.13702,0.544835121,0.05595738,-4.989433913
2.072244451,14.9782072,5.383305801,-9.478605151,2.597814075,-0.632826414,4.385998796,22.15431373,7.188155086,-16.93765831,1.638886698,-0.764530941,-4.696588402,13.23698713,6.42890874,-17.70209193,1.368846531,-1.337320325,12.36613226,22.74582436,3.82731245,0.957528383,0.309499557,0.042096886,683.5830841,780.0766543,31.87301505,551.6484631,0.046626395,0.707172122,9.446369388,25.60674041,4.347138897,3.35630722,0.4601915,0.13107124,359685.7501,1343161.272,183716.2456,129569.0094,0.510768763,0.096465713,-10.83647494
0.071036103,4.915504366,2.192772891,-5.712648928,30.86842896,-1.162169434,-1.868604142,3.282541958,1.534401502,-4.153574805,0.821148507,-1.265353149,-1.881942064,5.017818606,2.438922476,-5.282763766,1.295960446,-1.052800865,4.346927992,6.748101996,1.119658119,0.605273379,0.257574572,0.089695351,431.1519524,445.4391274,6.070079015,413.912489,0.014078746,0.929223464,10.80572828,18.45777504,2.620398073,5.852823462,0.24250083,0.317092577,82483.48522,246926.9616,45935.02318,19791.86139,0.556899639,0.080152695,-7.577549906
0.396642257,1.977070421,0.453259448,-0.671262175,1.142741198,-0.339523655,4.19949791,6.608236997,2.245938606,-0.39604315,0.534811221,-0.059931741,-0.464045834,5.01608301,3.324889554,-5.726481128,7.165002486,-1.141624076,5.771521995,7.177912874,1.001276716,2.932859459,0.173485732,0.408595021,438.8330544,443.746898,1.842733438,435.1537454,0.004199167,0.980635014,9.005200537,11.81889273,2.076460634,4.797136356,0.230584608,0.405887122,36720.5029,59416.80876,9795.13164,22863.21623,0.266748298,0.384793743,-1.273934813
-1.460389299,8.698722869,4.005996707,-7.938708484,2.743101931,-0.912629199,1.87626041,13.90755802,6.091027589,-10.90104508,3.246365779,-0.783821651,4.348024491,11.57019351,5.031302894,-11.58104083,1.157146862,-1.000937523,9.867282957,15.81416571,2.378606645,2.435208258,0.241059941,0.153989044,405.8562893,445.5237584,10.62127662,377.5160497,0.026170043,0.847353351,26.44809354,68.25716998,12.11361338,12.19729513,0.458014615,0.178696174,41037.35286,177180.1274,23257.86068,10737.88749,0.566748561,0.060604356,-14.12666792
-2.647006611,6.761409104,5.192693802,-12.84647387,1.961723019,-1.899969914,-7.698945291,9.419833305,3.36404047,-14.11287751,0.436948224,-1.498208838,0.268449955,10.53916171,5.207206749,-12.22483798,19.39730904,-1.159944056,11.23962325,15.96401606,2.327912461,3.258742509,0.207116592,0.204130495,387.6346874,427.1430037,15.90160351,346.2032334,0.041022138,0.810508964,14.26853054,31.95057741,5.749837958,3.312844451,0.402973378,0.103686528,98757.96206,207115.4385,30471.88956,5487.404377,0.308551219,0.026494425,-5.78803043
0.291402151,13.83078396,7.080896171,-16.45286113,24.29939569,-1.189582686,6.644536813,20.79594176,7.781871559,-13.58779364,1.171168402,-0.653386791,2.483144286,24.03607841,9.034814946,-21.59452829,3.638457498,-0.898421445,14.84045922,25.25121038,4.741946553,3.976646193,0.31952829,0.157483389,424.8679782,481.4480835,27.66947597,333.22313,0.06512488,0.692126818,22.11046092,60.57901573,9.730508677,4.20874685,0.440086198,0.069475326,159931.8077,530865.7696,103616.0138,20384.62953,0.647876212,0.03839884,-17.88571569
-0.166715443,4.966897398,2.217051369,-8.253936052,13.29841629,-1.661789119,7.141005182,12.02669638,3.880059878,-9.430343747,0.54334926,-0.784117554,1.075302384,11.23524374,4.759428474,-8.919567335,4.426130309,-0.793891752,9.602532044,12.63362723,1.609889261,2.225666729,0.167652579,0.176170049,351.9724369,371.5606834,7.643565502,321.2836631,0.021716375,0.86468692,24.30076141,39.8553768,5.20429535,14.92033203,0.214161822,0.374361836,100171.64,203286.5946,23437.89034,64476.32612,0.233977305,0.317169591,-12.15817377
3.427010083,5.569994956,1.153287289,-0.86649704,0.336528712,-0.155565139,2.938874533,6.122848565,1.526787041,-2.817889645,0.519514196,-0.460225272,-1.998901457,2.71093159,1.764277363,-5.563683035,0.882623481,-2.052314066,5.550739188,6.465583075,0.583187782,3.127093991,0.105064886,0.483652279,514.1505517,559.3745194,19.23503562,477.6986387,0.03741129,0.853987127,5.708660169,17.96298086,1.707560796,2.528608927,0.299117612,0.140767779,47381.49528,138139.7071,17470.63346,22107.67883,0.368722713,0.160038553,-10.87851102
-0.050908446,10.20077378,6.118571922,-11.91538101,120.1877578,-1.168085998,-1.629554555,9.477335909,6.48566126,-14.32290941,3.980020945,-1.511280126,-4.999137018,12.17661933,7.666664983,-14.90206497,1.53359769,-1.223826135,12.62075358,16.11310437,2.577686184,3.041049336,0.20424186,0.188731437,380.1089916,471.0601374,20.59990178,346.8823068,0.054194724,0.73638646,15.82784349,26.71500314,3.579455543,7.375437539,0.226149288,0.276078483,124865.5221,569673.1967,79888.05161,52768.74385,0.639792717,0.092629852,-16.3002269
0.718562659,4.501624584,1.180734633,-2.177711219,1.643189523,-0.48376118,1.577526743,5.396408294,2.4253535,-4.182204605,1.537440498,-0.774997809,-3.024636021,1.514063906,2.077618821,-7.011268307,0.686898789,-4.630761145,4.491985255,7.959801269,1.889017811,1.289370038,0.420530724,0.161985205,306.2314802,369.832126,9.425431578,292.5250679,0.030778781,0.790967164,32.4384976,37.85533821,3.025624374,24.71121957,0.093272642,0.652780314,36959.47375,153368.08,15178.09827,24512.22895,0.410668679,0.159826145,-20.21061514
1.245169811,7.361684382,4.488664548,-7.108164102,3.604861368,-0.965562191,1.526622344,10.92201597,3.778163031,-6.121208288,2.474851128,-0.560446744,0.478335467,7.60546948,3.940057648,-6.816135906,8.23701757,-0.89621501,7.117917719,11.73602937,1.841671898,1.544376156,0.258737453,0.131592731,442.8570421,526.8246961,24.38810525,407.3304375,0.055069928,0.773180226,14.24750949,30.1384233,5.999225215,1.583018705,0.421071852,0.052524934,52711.70027,356802.3226,63782.45798,13523.05958,1.210024675,0.037900705,-2.708999544
5.823720579,12.57843921,4.471862264,-4.637626082,0.767870334,-0.368696466,-3.155083313,7.523338721,5.15141589,-13.79040377,1.632735297,-1.833016469,-0.455358635,13.16556897,5.66936461,-10.04647996,12.45032855,-0.763087412,10.85521997,14.640237,2.217691534,4.758301107,0.204297245,0.325015306,507.5009795,569.5316873,28.03995437,446.2820436,0.055251035,0.783594756,9.121849443,25.13937793,3.378082332,3.085877055,0.370328666,0.122750733,226367.9748,685303.729,146930.9329,27381.16131,0.649080034,0.039954782,-0.426730618
